Player Hand,Dealer Card,Claude Choice,Gemini Choice,GPT Choice
"[""4"", ""9""]",2,hit,double down,stand
"[""4"", ""9""]",2,hit,double down,stand
"[""4"", ""9""]",2,hit,double down,stand
"[""K"", ""J""]",3,stand,stand,stand
"[""K"", ""J""]",3,stand,stand,stand
"[""K"", ""J""]",3,stand,stand,stand
"[""K"", ""J""]",3,stand,stand,stand
"[""K"", ""J""]",3,stand,stand,stand
"[""K"", ""J""]",3,stand,stand,stand
"[""K"", ""J""]",3,stand,stand,stand
"[""8"", ""A""]",Q,hit,double down,stand
"[""8"", ""A""]",Q,hit,double down,stand
"[""8"", ""A""]",Q,hit,double down,stand
"[""8"", ""A""]",Q,hit,double down,stand
"[""8"", ""A""]",Q,hit,double down,stand
"[""8"", ""A""]",Q,hit,double down,stand
"[""8"", ""A""]",Q,hit,double down,stand
"[""8"", ""A""]",Q,hit,double down,stand
"[""8"", ""A""]",Q,hit,double down,stand
"[""8"", ""A""]",Q,hit,double down,stand
"[""8"", ""A""]",Q,hit,double down,stand
"[""8"", ""A""]",Q,hit,double down,stand
"[""K"", ""8""]",5,double,double down,stand
"[""K"", ""8""]",5,double,double down,stand
"[""K"", ""8""]",5,double,double down,stand
"[""K"", ""8""]",5,double,double down,stand
"[""A"", ""2""]",5,hit,double down,double down
"[""A"", ""2""]",5,hit,double down,double down
"[""A"", ""2""]",5,hit,double down,double down
"[""A"", ""2""]",5,hit,double down,double down
"[""A"", ""2""]",5,hit,double down,double down
"[""A"", ""10""]",10,stand,stand,stand
"[""A"", ""10""]",10,stand,stand,stand
"[""A"", ""10""]",10,stand,stand,stand
"[""A"", ""10""]",10,stand,stand,stand
"[""A"", ""10""]",10,stand,stand,stand
"[""A"", ""10""]",10,stand,stand,stand
"[""A"", ""10""]",10,stand,stand,stand
"[""A"", ""10""]",10,stand,stand,stand
"[""A"", ""3""]",7,hit,double down,double down
"[""A"", ""3""]",7,hit,double down,hit
"[""A"", ""3""]",7,hit,double down,hit
"[""A"", ""3""]",7,hit,double down,double down
"[""A"", ""3""]",7,hit,double down,hit
"[""A"", ""3""]",7,hit,double down,hit
"[""A"", ""3""]",7,hit,double down,double down
"[""A"", ""3""]",7,hit,double down,hit
"[""A"", ""3""]",7,hit,double down,hit
"[""2"", ""J""]",A,hit,double down,hit
"[""2"", ""J""]",A,hit,double down,surrender
"[""2"", ""J""]",A,hit,double down,surrender
"[""2"", ""J""]",A,hit,double down,hit
"[""2"", ""J""]",A,hit,double down,surrender
"[""2"", ""J""]",A,hit,double down,surrender
"[""2"", ""J""]",A,hit,double down,hit
"[""2"", ""J""]",A,hit,double down,surrender
"[""2"", ""J""]",A,hit,double down,surrender
"[""2"", ""J""]",A,hit,double down,hit
"[""2"", ""J""]",A,hit,double down,surrender
"[""2"", ""J""]",A,hit,double down,surrender
"[""2"", ""J""]",A,hit,double down,hit
"[""2"", ""J""]",A,hit,double down,surrender
"[""2"", ""J""]",A,hit,double down,surrender
"[""2"", ""J""]",A,hit,double down,hit
"[""2"", ""J""]",A,hit,double down,surrender
"[""2"", ""J""]",A,hit,double down,surrender
"[""2"", ""J""]",A,hit,double down,hit
"[""2"", ""J""]",A,hit,double down,surrender
"[""2"", ""J""]",A,hit,double down,surrender
"[""2"", ""J""]",A,hit,double down,hit
"[""2"", ""J""]",A,hit,double down,surrender
"[""2"", ""J""]",A,hit,double down,surrender
"[""Q"", ""8""]",J,hit,stand,stand
"[""Q"", ""8""]",J,hit,stand,stand
"[""Q"", ""8""]",J,hit,stand,stand
"[""Q"", ""8""]",J,hit,stand,stand
"[""Q"", ""8""]",J,hit,stand,stand
"[""Q"", ""8""]",J,hit,stand,stand
"[""Q"", ""8""]",J,hit,stand,stand
"[""Q"", ""8""]",J,hit,stand,stand
"[""Q"", ""8""]",J,hit,stand,stand
"[""Q"", ""8""]",J,hit,stand,stand
"[""Q"", ""8""]",J,hit,stand,stand
"[""Q"", ""8""]",J,hit,stand,stand
"[""J"", ""8""]",Q,stand,stand,stand
"[""J"", ""8""]",Q,stand,stand,stand
"[""J"", ""8""]",Q,stand,stand,stand
"[""J"", ""8""]",Q,stand,stand,stand
"[""J"", ""8""]",Q,stand,stand,stand
"[""J"", ""8""]",Q,stand,stand,stand
"[""J"", ""8""]",Q,stand,stand,stand
"[""J"", ""8""]",Q,stand,stand,stand
"[""J"", ""8""]",Q,stand,stand,stand
"[""J"", ""8""]",Q,stand,stand,stand
"[""A"", ""8""]",10,stand,double down,stand
"[""A"", ""8""]",10,stand,double down,stand
"[""A"", ""8""]",10,stand,double down,stand
"[""A"", ""8""]",10,stand,double down,stand
"[""A"", ""8""]",10,stand,double down,stand
"[""A"", ""8""]",10,stand,double down,stand
"[""A"", ""8""]",10,stand,double down,stand
"[""A"", ""8""]",10,stand,double down,stand
"[""A"", ""8""]",10,stand,double down,stand
"[""A"", ""8""]",10,stand,double down,stand
"[""A"", ""8""]",10,stand,double down,stand
"[""A"", ""8""]",10,stand,double down,stand
"[""A"", ""8""]",10,stand,double down,stand
"[""A"", ""8""]",10,stand,double down,stand
"[""A"", ""8""]",10,stand,double down,stand
"[""Q"", ""J""]",4,stand,stand,stand
"[""Q"", ""J""]",4,stand,stand,stand
"[""Q"", ""J""]",4,stand,stand,stand
"[""Q"", ""J""]",4,stand,stand,stand
"[""Q"", ""J""]",4,stand,stand,stand
"[""Q"", ""J""]",4,stand,stand,stand
"[""Q"", ""J""]",4,stand,stand,stand
"[""Q"", ""J""]",4,stand,stand,stand
"[""Q"", ""J""]",4,stand,stand,stand
"[""Q"", ""J""]",4,stand,stand,stand
"[""Q"", ""J""]",4,stand,stand,stand
"[""Q"", ""J""]",4,stand,stand,stand
"[""4"", ""K""]",Q,hit,stand,hit
"[""4"", ""K""]",Q,hit,stand,hit
"[""4"", ""K""]",Q,hit,stand,hit
"[""4"", ""K""]",Q,hit,stand,hit
"[""6"", ""9""]",9,hit,double down,hit
"[""6"", ""9""]",9,hit,double down,hit
"[""6"", ""9""]",9,hit,double down,hit
"[""6"", ""9""]",9,hit,double down,hit
"[""6"", ""9""]",9,hit,double down,hit
"[""6"", ""9""]",9,hit,double down,hit
"[""7"", ""3""]",K,hit,hit,double down
"[""7"", ""3""]",K,hit,hit,double down
"[""7"", ""3""]",K,hit,hit,double down
"[""7"", ""3""]",K,hit,hit,double down
"[""A"", ""7""]",9,hit,double down,hit
"[""A"", ""7""]",9,hit,double down,hit
"[""A"", ""7""]",9,hit,double down,hit
"[""A"", ""7""]",9,hit,double down,hit
"[""A"", ""7""]",9,hit,double down,hit
"[""A"", ""7""]",9,hit,double down,hit
"[""A"", ""7""]",9,hit,double down,hit
"[""A"", ""7""]",9,hit,double down,hit
"[""A"", ""7""]",9,hit,double down,hit
"[""A"", ""7""]",9,hit,double down,hit
"[""Q"", ""5""]",6,hit,double down,stand
"[""Q"", ""5""]",6,hit,double down,stand
"[""Q"", ""5""]",6,hit,double down,stand
"[""Q"", ""5""]",6,hit,double down,stand
"[""Q"", ""5""]",6,hit,double down,stand
"[""2"", ""10""]",6,hit,double down,stand
"[""2"", ""10""]",6,hit,double down,stand
"[""2"", ""10""]",6,hit,double down,stand
"[""2"", ""10""]",6,hit,double down,stand
"[""2"", ""10""]",6,hit,double down,stand
"[""2"", ""10""]",6,hit,double down,stand
"[""2"", ""10""]",6,hit,double down,stand
"[""2"", ""10""]",6,hit,double down,stand
"[""2"", ""10""]",6,hit,double down,stand
"[""2"", ""10""]",6,hit,double_down,stand
"[""2"", ""10""]",6,hit,double_down,stand
"[""2"", ""10""]",6,hit,double_down,stand
"[""J"", ""J""]",10,split,split,stand
"[""J"", ""J""]",10,split,split,stand
"[""J"", ""J""]",10,split,split,stand
"[""J"", ""J""]",10,split,split,stand
"[""J"", ""J""]",10,split,split,stand
"[""2"", ""J""]",3,hit,double down,stand
"[""2"", ""J""]",3,hit,double down,stand
"[""2"", ""J""]",3,hit,double down,stand
"[""2"", ""J""]",3,hit,double down,stand
"[""2"", ""J""]",3,hit,double down,stand
"[""5"", ""3""]",8,hit,hit,hit
"[""5"", ""3""]",8,hit,hit,hit
"[""5"", ""3""]",8,hit,hit,hit
"[""5"", ""3""]",8,hit,hit,hit
"[""5"", ""3""]",8,hit,hit,hit
"[""5"", ""3""]",8,hit,hit,hit
"[""5"", ""3""]",8,hit,hit,hit
"[""J"", ""4""]",8,hit,hit,hit
"[""J"", ""4""]",8,hit,hit,hit
"[""J"", ""4""]",8,hit,hit,hit
"[""9"", ""7""]",7,hit,stand,hit
"[""9"", ""7""]",7,hit,stand,hit
"[""3"", ""3""]",4,split,split,split
"[""3"", ""3""]",4,split,split,split
"[""3"", ""3""]",4,split,split,split
"[""3"", ""3""]",4,split,split,split
"[""3"", ""3""]",4,split,split,split
"[""K"", ""9""]",A,surrender,stand,stand
"[""K"", ""9""]",A,surrender,stand,stand
"[""K"", ""9""]",A,surrender,stand,stand
"[""K"", ""9""]",A,surrender,stand,stand
"[""K"", ""9""]",A,surrender,stand,stand
"[""K"", ""9""]",A,surrender,stand,stand
"[""K"", ""9""]",A,surrender,stand,stand
"[""K"", ""9""]",A,surrender,stand,stand
"[""K"", ""9""]",A,surrender,stand,stand
"[""K"", ""9""]",A,surrender,stand,stand
"[""K"", ""9""]",A,surrender,stand,stand
"[""K"", ""9""]",A,surrender,stand,stand
"[""K"", ""9""]",A,surrender,stand,stand
"[""K"", ""9""]",A,surrender,stand,stand
"[""K"", ""9""]",A,surrender,stand,stand
"[""K"", ""9""]",A,surrender,stand,stand
"[""5"", ""A""]",J,hit,double down,hit
"[""5"", ""A""]",J,hit,double down,hit
"[""5"", ""A""]",J,hit,double down,hit
"[""5"", ""A""]",J,hit,double down,hit
"[""6"", ""Q""]",J,hit,hit,surrender
"[""6"", ""Q""]",J,hit,hit,surrender
"[""6"", ""Q""]",J,hit,stand,surrender
"[""6"", ""Q""]",J,hit,stand,surrender
"[""K"", ""A""]",2,stand,Double Down,stand
"[""K"", ""A""]",2,stand,Double Down,stand
"[""K"", ""A""]",2,stand,double down,stand
"[""K"", ""A""]",2,stand,double down,stand
"[""K"", ""A""]",2,stand,double down,stand
"[""K"", ""A""]",2,stand,double down,stand
"[""K"", ""A""]",2,stand,double down,stand
"[""K"", ""A""]",2,stand,double down,stand
"[""K"", ""A""]",2,stand,double down,stand
"[""K"", ""A""]",2,stand,double down,stand
"[""10"", ""Q""]",K,stand,stand,stand
"[""10"", ""Q""]",K,stand,stand,stand
"[""10"", ""Q""]",K,stand,stand,stand
"[""10"", ""Q""]",K,stand,stand,stand
"[""10"", ""Q""]",K,stand,stand,stand
"[""10"", ""Q""]",K,stand,stand,stand
"[""10"", ""Q""]",K,stand,stand,stand
"[""10"", ""Q""]",K,stand,stand,stand
"[""10"", ""Q""]",K,stand,stand,stand
"[""10"", ""Q""]",K,stand,stand,stand
"[""10"", ""Q""]",K,stand,stand,stand
"[""10"", ""Q""]",K,stand,stand,stand
"[""10"", ""Q""]",K,stand,stand,stand
"[""10"", ""Q""]",K,stand,stand,stand
"[""10"", ""Q""]",K,stand,stand,stand
"[""3"", ""6""]",8,hit,hit,hit
"[""3"", ""6""]",8,hit,hit,hit
"[""3"", ""6""]",8,hit,hit,hit
"[""3"", ""6""]",8,hit,hit,hit
"[""3"", ""6""]",8,hit,hit,hit
"[""3"", ""6""]",8,hit,hit,hit
"[""3"", ""6""]",8,hit,hit,hit
"[""3"", ""6""]",8,hit,hit,hit
"[""5"", ""2""]",5,hit,double down,hit
"[""5"", ""2""]",5,hit,double down,hit
"[""5"", ""2""]",5,hit,double down,hit
"[""5"", ""2""]",5,hit,double down,hit
"[""3"", ""K""]",3,hit,double down,stand
"[""3"", ""K""]",3,hit,double down,stand
"[""3"", ""K""]",3,hit,double down,stand
"[""3"", ""K""]",3,hit,double down,stand
"[""3"", ""K""]",3,hit,double down,stand
"[""K"", ""7""]",9,hit,stand,stand
"[""K"", ""7""]",9,hit,stand,stand
"[""K"", ""7""]",9,hit,stand,stand
"[""K"", ""7""]",9,hit,stand,stand
"[""9"", ""A""]",10,stand,double down,stand
"[""9"", ""A""]",10,stand,double down,stand
"[""9"", ""A""]",10,stand,double down,stand
"[""9"", ""A""]",10,stand,double down,stand
"[""9"", ""A""]",10,stand,double down,stand
"[""9"", ""A""]",10,stand,double down,stand
"[""9"", ""A""]",10,stand,double down,stand
"[""9"", ""A""]",10,stand,double down,stand
"[""9"", ""A""]",10,stand,double down,stand
"[""9"", ""A""]",10,stand,double down,stand
"[""7"", ""3""]",5,hit,double down,double down
"[""A"", ""Q""]",8,stand,stand,stand
"[""A"", ""Q""]",8,stand,stand,stand
"[""A"", ""Q""]",8,stand,stand,stand
"[""A"", ""Q""]",8,stand,stand,stand
"[""A"", ""Q""]",8,stand,stand,stand
"[""A"", ""Q""]",8,stand,stand,stand
"[""A"", ""Q""]",8,stand,stand,stand
"[""A"", ""Q""]",8,stand,stand,stand
"[""A"", ""2""]",4,hit,double down,double down
"[""A"", ""2""]",4,hit,double down,double down
"[""A"", ""2""]",4,hit,double down,double down
"[""Q"", ""J""]",8,stand,stand,stand
"[""Q"", ""J""]",8,stand,stand,stand
"[""Q"", ""J""]",8,stand,stand,stand
"[""3"", ""10""]",Q,hit,double down,hit
"[""3"", ""10""]",Q,hit,double down,hit
"[""3"", ""10""]",Q,hit,double down,hit
"[""7"", ""A""]",3,hit,double down,double down
"[""7"", ""A""]",3,hit,double down,double down
"[""7"", ""A""]",3,hit,double down,double down
"[""7"", ""A""]",3,hit,double down,double down
"[""7"", ""A""]",3,hit,double down,double down
"[""7"", ""A""]",3,hit,double down,double down
"[""7"", ""A""]",3,hit,double down,double down
"[""J"", ""8""]",5,stand,double down,stand
"[""J"", ""8""]",5,stand,double down,stand
"[""J"", ""8""]",5,stand,double down,stand
"[""J"", ""8""]",5,stand,double down,stand
"[""3"", ""6""]",10,hit,hit,hit
"[""5"", ""6""]",A,hit,double down,double down
"[""5"", ""6""]",A,hit,double down,hit
"[""5"", ""6""]",A,hit,double down,double down
"[""5"", ""6""]",A,hit,double down,hit
"[""5"", ""6""]",A,hit,double down,double down
"[""5"", ""6""]",A,hit,double down,hit
"[""7"", ""5""]",6,hit,double down,stand
"[""7"", ""5""]",6,hit,double down,stand
"[""7"", ""5""]",6,hit,double down,stand
"[""7"", ""5""]",6,hit,double down,stand
"[""7"", ""5""]",6,hit,double down,stand
"[""7"", ""5""]",6,hit,double down,stand
"[""7"", ""5""]",6,hit,double down,stand
"[""7"", ""5""]",6,hit,double down,stand
"[""7"", ""5""]",6,hit,double down,stand
"[""7"", ""5""]",6,hit,double down,stand
"[""7"", ""5""]",6,hit,double down,stand
"[""7"", ""5""]",6,hit,double down,stand
"[""5"", ""3""]",2,hit,double down,double down
"[""5"", ""3""]",2,hit,double down,hit
"[""5"", ""3""]",2,hit,double down,double down
"[""5"", ""3""]",2,hit,double down,hit
"[""5"", ""3""]",2,hit,double down,double down
"[""5"", ""3""]",2,hit,double down,hit
"[""5"", ""3""]",2,hit,double down,double down
"[""5"", ""3""]",2,hit,double down,hit
"[""5"", ""3""]",2,hit,double down,double down
"[""5"", ""3""]",2,hit,double down,hit
"[""5"", ""3""]",2,hit,double down,double down
"[""5"", ""3""]",2,hit,double down,hit
"[""3"", ""4""]",10,hit,hit,hit
"[""7"", ""A""]",4,double,double down,double down
"[""7"", ""A""]",4,double,double down,double down
"[""7"", ""A""]",4,double,double down,double down
"[""7"", ""A""]",4,double,double down,double down
"[""7"", ""A""]",4,double,double down,double down
"[""7"", ""A""]",4,double,double down,double down
"[""7"", ""A""]",4,double,double down,double down
"[""7"", ""A""]",4,double,double down,double down
"[""7"", ""A""]",4,double,double down,double down
"[""7"", ""A""]",4,double,double down,double down
"[""J"", ""Q""]",A,surrender,stand,stand
"[""J"", ""Q""]",A,surrender,stand,stand
"[""J"", ""Q""]",A,surrender,stand,stand
"[""J"", ""Q""]",A,surrender,stand,stand
"[""10"", ""9""]",6,stand,double down,stand
"[""10"", ""9""]",6,stand,double down,stand
"[""10"", ""9""]",6,stand,double down,stand
"[""10"", ""9""]",6,stand,double down,stand
"[""10"", ""9""]",6,stand,double down,stand
"[""10"", ""9""]",6,stand,double down,stand
"[""10"", ""9""]",6,stand,double down,stand
"[""10"", ""9""]",6,stand,double down,stand
"[""10"", ""9""]",6,stand,double down,stand
"[""10"", ""9""]",6,stand,double down,stand
"[""10"", ""9""]",6,stand,double down,stand
"[""10"", ""9""]",6,stand,double down,stand
"[""10"", ""9""]",6,stand,double down,stand
"[""10"", ""9""]",6,stand,double down,stand
"[""10"", ""9""]",6,stand,double down,stand
"[""10"", ""9""]",6,stand,double down,stand
"[""10"", ""9""]",6,stand,double down,stand
"[""10"", ""9""]",6,stand,double down,stand
"[""10"", ""9""]",6,stand,double down,stand
"[""10"", ""9""]",6,stand,double down,stand
"[""10"", ""9""]",6,stand,double down,stand
"[""10"", ""9""]",6,stand,double down,stand
"[""10"", ""9""]",6,stand,double down,stand
"[""10"", ""9""]",6,stand,double down,stand
"[""10"", ""9""]",6,stand,double down,stand
"[""10"", ""9""]",6,stand,stand,stand
"[""10"", ""9""]",6,stand,stand,stand
"[""10"", ""9""]",6,stand,stand,stand
"[""10"", ""9""]",6,stand,stand,stand
"[""10"", ""9""]",6,stand,stand,stand
"[""10"", ""9""]",6,stand,stand,stand
"[""10"", ""9""]",6,stand,stand,stand
"[""10"", ""9""]",6,stand,stand,stand
"[""10"", ""9""]",6,stand,stand,stand
"[""10"", ""9""]",6,stand,stand,stand
"[""K"", ""7""]",Q,stand,stand,stand
"[""K"", ""7""]",Q,stand,stand,stand
"[""K"", ""7""]",Q,stand,stand,stand
"[""K"", ""7""]",Q,stand,stand,stand
"[""J"", ""K""]",A,surrender,stand,stand
"[""J"", ""K""]",A,surrender,stand,stand
"[""J"", ""K""]",A,surrender,stand,stand
"[""J"", ""K""]",A,surrender,stand,stand
"[""J"", ""K""]",A,surrender,stand,stand
"[""J"", ""K""]",A,surrender,stand,stand
"[""J"", ""K""]",A,surrender,stand,stand
"[""J"", ""K""]",A,surrender,stand,stand
"[""J"", ""K""]",A,surrender,stand,stand
"[""J"", ""K""]",A,surrender,stand,stand
"[""J"", ""K""]",A,surrender,stand,stand
"[""J"", ""K""]",A,surrender,stand,stand
"[""A"", ""9""]",3,stand,double down,stand
"[""A"", ""9""]",3,stand,double down,stand
"[""A"", ""9""]",3,stand,double down,stand
"[""A"", ""9""]",3,stand,double down,stand
"[""A"", ""K""]",Q,stand,stand,stand
"[""A"", ""K""]",Q,stand,stand,stand
"[""A"", ""K""]",Q,stand,stand,stand
"[""K"", ""4""]",5,hit,double down,stand
"[""K"", ""4""]",5,hit,double down,stand
"[""K"", ""4""]",5,hit,double down,stand
"[""K"", ""4""]",5,hit,double down,stand
"[""K"", ""4""]",5,hit,double down,stand
"[""K"", ""4""]",5,hit,double down,stand
"[""K"", ""4""]",5,hit,double down,stand
"[""K"", ""4""]",5,hit,double down,stand
"[""J"", ""6""]",7,hit,hit,hit
"[""J"", ""6""]",7,hit,hit,hit
"[""J"", ""6""]",7,hit,hit,hit
"[""J"", ""6""]",7,hit,hit,hit
"[""A"", ""3""]",9,hit,double down,hit
"[""A"", ""3""]",9,hit,double down,hit
"[""A"", ""3""]",9,hit,double down,hit
"[""A"", ""3""]",9,hit,double down,hit
"[""A"", ""3""]",9,hit,double down,hit
"[""A"", ""3""]",9,hit,double down,hit
"[""A"", ""3""]",9,hit,double down,hit
"[""A"", ""3""]",9,hit,double down,hit
"[""A"", ""3""]",9,hit,double down,hit
"[""A"", ""3""]",9,hit,double down,hit
"[""A"", ""3""]",9,hit,double down,hit
"[""A"", ""3""]",9,hit,double down,hit
"[""A"", ""6""]",K,hit,double down,hit
"[""A"", ""6""]",K,hit,double down,hit
"[""A"", ""6""]",K,hit,double down,hit
"[""A"", ""6""]",K,hit,double down,hit
"[""7"", ""4""]",2,hit,double down,double down
"[""7"", ""4""]",2,hit,double down,double down
"[""7"", ""4""]",2,hit,double down,double down
"[""7"", ""4""]",2,hit,double down,double down
"[""7"", ""4""]",2,hit,double down,double down
"[""7"", ""4""]",2,hit,double down,double down
"[""7"", ""4""]",2,hit,double down,double down
"[""7"", ""4""]",2,hit,double down,double down
"[""7"", ""4""]",2,hit,double down,double down
"[""7"", ""4""]",2,hit,double down,double down
"[""7"", ""4""]",2,hit,double down,double down
"[""7"", ""4""]",2,hit,double down,double down
"[""7"", ""4""]",2,hit,double down,double down
"[""7"", ""4""]",2,hit,double down,double down
"[""7"", ""4""]",2,hit,double down,double down
"[""2"", ""5""]",Q,hit,hit,hit
"[""2"", ""5""]",Q,hit,hit,hit
"[""2"", ""5""]",Q,hit,hit,hit
"[""2"", ""5""]",Q,hit,hit,hit
"[""8"", ""6""]",7,hit,hit,hit
"[""8"", ""6""]",7,hit,hit,hit
"[""8"", ""6""]",7,hit,hit,hit
"[""8"", ""6""]",7,hit,hit,hit
"[""8"", ""6""]",7,hit,hit,hit
"[""8"", ""6""]",7,hit,hit,hit
"[""K"", ""A""]",5,stand,Stand,stand
"[""K"", ""A""]",5,stand,Stand,stand
"[""K"", ""A""]",5,stand,double down,stand
"[""K"", ""A""]",5,stand,double down,stand
"[""K"", ""A""]",5,stand,double down,stand
"[""K"", ""A""]",5,stand,double down,stand
"[""K"", ""A""]",5,stand,stand,stand
"[""K"", ""A""]",5,stand,stand,stand
"[""J"", ""4""]",3,hit,double down,stand
"[""J"", ""4""]",3,hit,double down,stand
"[""J"", ""4""]",3,hit,double down,stand
"[""Q"", ""Q""]",10,split,split,stand
"[""Q"", ""Q""]",10,split,split,stand
"[""Q"", ""Q""]",10,split,split,stand
"[""Q"", ""Q""]",10,split,split,stand
"[""Q"", ""Q""]",10,split,split,stand
"[""Q"", ""Q""]",10,split,split,stand
"[""Q"", ""Q""]",10,split,split,stand
"[""Q"", ""Q""]",10,split,split,stand
"[""9"", ""4""]",3,hit,double down,stand
"[""9"", ""4""]",3,hit,double down,stand
"[""9"", ""4""]",3,hit,double down,stand
"[""9"", ""4""]",3,hit,double down,stand
"[""9"", ""4""]",3,hit,double down,stand
"[""9"", ""4""]",3,hit,double down,stand
"[""9"", ""4""]",3,hit,double down,stand
"[""9"", ""4""]",3,hit,double down,stand
"[""9"", ""4""]",3,hit,double down,stand
"[""9"", ""4""]",3,hit,double down,stand
"[""9"", ""4""]",3,hit,double down,stand
"[""9"", ""4""]",3,hit,double down,stand
"[""9"", ""4""]",3,hit,double down,stand
"[""9"", ""4""]",3,hit,double down,stand
"[""9"", ""4""]",3,hit,double down,stand
"[""6"", ""4""]",8,hit,hit,Double Down
"[""6"", ""4""]",8,hit,hit,double down
"[""6"", ""4""]",8,hit,hit,double down
"[""6"", ""4""]",8,hit,hit,Double Down
"[""6"", ""4""]",8,hit,hit,double down
"[""6"", ""4""]",8,hit,hit,double down
"[""6"", ""4""]",8,hit,hit,Double Down
"[""6"", ""4""]",8,hit,hit,double down
"[""6"", ""4""]",8,hit,hit,double down
"[""6"", ""4""]",8,hit,hit,Double Down
"[""6"", ""4""]",8,hit,hit,double down
"[""6"", ""4""]",8,hit,hit,double down
"[""6"", ""4""]",8,hit,hit,Double Down
"[""6"", ""4""]",8,hit,hit,double down
"[""6"", ""4""]",8,hit,hit,double down
"[""6"", ""4""]",8,hit,hit,Double Down
"[""6"", ""4""]",8,hit,hit,double down
"[""6"", ""4""]",8,hit,hit,double down
"[""6"", ""4""]",8,hit,hit,Double Down
"[""6"", ""4""]",8,hit,hit,double down
"[""6"", ""4""]",8,hit,hit,double down
"[""J"", ""4""]",8,hit,hit,hit
"[""J"", ""4""]",8,hit,hit,hit
"[""J"", ""4""]",8,hit,hit,hit
"[""9"", ""9""]",2,split,split,split
"[""9"", ""9""]",2,split,split,split
"[""9"", ""9""]",2,split,split,split
"[""9"", ""9""]",2,split,split,split
"[""Q"", ""A""]",10,stand,double down,Stand
"[""Q"", ""A""]",10,stand,double down,stand
