Player Hand,Dealer Card,Claude Choice,Gemini Choice,GPT Choice,AI Decision,Claude Mismatch,Gemini Mismatch,ChatGPT Mismatch
"[""J"", ""7""]",8,hit,stand,stand,stand,1,0,0
"[""J"", ""7""]",8,hit,stand,stand,stand,1,0,0
"[""J"", ""7""]",8,hit,stand,stand,stand,1,0,0
"[""J"", ""7""]",8,hit,stand,stand,stand,1,0,0
"[""4"", ""4""]",9,hit,split,hit,hit,0,1,0
"[""7"", ""5""]",2,hit,double down,hit,hit,0,1,0
"[""7"", ""5""]",2,hit,double down,hit,hit,0,1,0
"[""7"", ""5""]",2,hit,double down,hit,hit,0,1,0
"[""7"", ""5""]",2,hit,double down,hit,hit,0,1,0
"[""7"", ""5""]",2,hit,double down,hit,hit,0,1,0
"[""7"", ""5""]",2,hit,double down,hit,hit,0,1,0
"[""K"", ""K""]",10,stand,split,stand,stand,0,1,0
"[""K"", ""K""]",10,stand,split,stand,stand,0,1,0
"[""K"", ""K""]",10,stand,split,stand,stand,0,1,0
"[""K"", ""K""]",10,stand,split,stand,stand,0,1,0
"[""A"", ""6""]",J,hit,double down,hit,stand,1,1,1
"[""A"", ""6""]",J,hit,double down,hit,stand,1,1,1
"[""A"", ""6""]",J,hit,double down,hit,stand,1,1,1
"[""A"", ""6""]",J,hit,double down,hit,stand,1,1,1
"[""A"", ""6""]",J,hit,double down,hit,stand,1,1,1
"[""A"", ""6""]",J,hit,double down,hit,stand,1,1,1
"[""A"", ""6""]",J,hit,double down,hit,stand,1,1,1
"[""A"", ""6""]",J,hit,double down,hit,stand,1,1,1
"[""A"", ""6""]",J,hit,double down,hit,stand,1,1,1
"[""K"", ""7""]",4,stand,stand,stand,stand,0,0,0
"[""K"", ""7""]",4,stand,stand,stand,stand,0,0,0
"[""K"", ""7""]",4,stand,stand,stand,stand,0,0,0
"[""K"", ""7""]",4,stand,stand,stand,stand,0,0,0
"[""K"", ""7""]",4,stand,stand,stand,stand,0,0,0
"[""K"", ""7""]",4,stand,stand,stand,stand,0,0,0
"[""K"", ""7""]",4,stand,stand,stand,stand,0,0,0
"[""K"", ""7""]",4,stand,stand,stand,stand,0,0,0
"[""J"", ""Q""]",Q,stand,stand,stand,stand,0,0,0
"[""6"", ""7""]",J,hit,hit,hit,hit,0,0,0
"[""6"", ""7""]",J,hit,hit,hit,hit,0,0,0
"[""6"", ""7""]",J,hit,hit,hit,hit,0,0,0
"[""6"", ""7""]",J,hit,hit,hit,hit,0,0,0
"[""6"", ""7""]",J,hit,hit,hit,hit,0,0,0
"[""A"", ""10""]",4,stand,double down,stand,stand,0,1,0
"[""A"", ""10""]",4,stand,double down,stand,stand,0,1,0
"[""A"", ""10""]",4,stand,double down,stand,stand,0,1,0
"[""A"", ""10""]",4,stand,stand,stand,stand,0,0,0
"[""A"", ""10""]",4,stand,stand,stand,stand,0,0,0
"[""A"", ""10""]",4,stand,stand,stand,stand,0,0,0
"[""A"", ""10""]",4,stand,stand,stand,stand,0,0,0
"[""A"", ""10""]",4,stand,stand,stand,stand,0,0,0
"[""A"", ""10""]",4,stand,stand,stand,stand,0,0,0
"[""A"", ""10""]",4,stand,stand,stand,stand,0,0,0
"[""A"", ""10""]",4,stand,stand,stand,stand,0,0,0
"[""A"", ""10""]",4,stand,stand,stand,stand,0,0,0
"[""A"", ""10""]",4,stand,stand,stand,stand,0,0,0
"[""A"", ""10""]",4,stand,stand,stand,stand,0,0,0
"[""A"", ""10""]",4,stand,stand,stand,stand,0,0,0
"[""A"", ""10""]",4,stand,stand,stand,stand,0,0,0
"[""A"", ""10""]",4,stand,stand,stand,stand,0,0,0
"[""A"", ""10""]",4,stand,stand,stand,stand,0,0,0
"[""A"", ""10""]",4,stand,stand,stand,stand,0,0,0
"[""A"", ""10""]",4,stand,stand,stand,stand,0,0,0
"[""A"", ""10""]",4,stand,stand,stand,stand,0,0,0
"[""A"", ""10""]",4,stand,stand,stand,stand,0,0,0
"[""A"", ""10""]",4,stand,stand,stand,stand,0,0,0
"[""A"", ""10""]",4,stand,stand,stand,stand,0,0,0
"[""A"", ""10""]",4,stand,stand,stand,stand,0,0,0
"[""A"", ""10""]",4,stand,stand,stand,stand,0,0,0
"[""A"", ""10""]",4,stand,stand,stand,stand,0,0,0
"[""10"", ""K""]",4,stand,Stand,stand,stand,0,0,0
"[""10"", ""K""]",4,stand,Stand,stand,stand,0,0,0
"[""10"", ""K""]",4,stand,Stand,stand,stand,0,0,0
"[""10"", ""K""]",4,stand,double down,stand,stand,0,1,0
"[""10"", ""K""]",4,stand,double down,stand,stand,0,1,0
"[""10"", ""K""]",4,stand,double down,stand,stand,0,1,0
"[""10"", ""K""]",4,stand,stand,stand,stand,0,0,0
"[""Q"", ""3""]",2,hit,hit,stand,stand,1,1,0
"[""Q"", ""3""]",2,hit,hit,stand,stand,1,1,0
"[""Q"", ""3""]",2,hit,hit,stand,stand,1,1,0
"[""J"", ""3""]",7,hit,hit,hit,hit,0,0,0
"[""J"", ""3""]",7,hit,hit,hit,hit,0,0,0
"[""J"", ""3""]",7,hit,hit,hit,hit,0,0,0
"[""J"", ""3""]",7,hit,hit,hit,hit,0,0,0
"[""J"", ""3""]",7,hit,hit,hit,hit,0,0,0
"[""J"", ""3""]",7,hit,hit,hit,hit,0,0,0
"[""J"", ""3""]",7,hit,hit,hit,hit,0,0,0
"[""J"", ""3""]",7,hit,hit,hit,hit,0,0,0
"[""J"", ""3""]",7,hit,hit,hit,hit,0,0,0
"[""J"", ""3""]",7,hit,hit,hit,hit,0,0,0
"[""4"", ""Q""]",8,hit,stand,hit,hit,0,1,0
"[""4"", ""Q""]",8,hit,stand,hit,hit,0,1,0
"[""4"", ""Q""]",8,hit,stand,hit,hit,0,1,0
"[""4"", ""Q""]",8,hit,stand,hit,hit,0,1,0
"[""4"", ""Q""]",8,hit,stand,hit,hit,0,1,0
"[""4"", ""Q""]",8,hit,stand,hit,hit,0,1,0
"[""4"", ""Q""]",8,hit,stand,hit,hit,0,1,0
"[""4"", ""Q""]",8,hit,stand,hit,hit,0,1,0
"[""4"", ""Q""]",8,hit,stand,hit,hit,0,1,0
"[""4"", ""Q""]",8,hit,stand,hit,hit,0,1,0
"[""4"", ""Q""]",8,hit,stand,hit,hit,0,1,0
"[""4"", ""Q""]",8,hit,stand,hit,hit,0,1,0
"[""4"", ""Q""]",8,hit,stand,hit,hit,0,1,0
"[""4"", ""Q""]",8,hit,stand,hit,hit,0,1,0
"[""4"", ""Q""]",8,hit,stand,hit,hit,0,1,0
"[""4"", ""Q""]",8,hit,stand,hit,hit,0,1,0
"[""4"", ""Q""]",8,hit,stand,hit,hit,0,1,0
"[""4"", ""Q""]",8,hit,stand,hit,hit,0,1,0
"[""4"", ""Q""]",8,hit,stand,hit,hit,0,1,0
"[""4"", ""Q""]",8,hit,stand,hit,hit,0,1,0
"[""4"", ""Q""]",8,hit,stand,hit,hit,0,1,0
"[""4"", ""Q""]",8,hit,stand,hit,hit,0,1,0
"[""4"", ""Q""]",8,hit,stand,hit,hit,0,1,0
"[""4"", ""Q""]",8,hit,stand,hit,hit,0,1,0
"[""4"", ""Q""]",8,hit,stand,hit,hit,0,1,0
"[""4"", ""Q""]",8,hit,stand,hit,hit,0,1,0
"[""4"", ""Q""]",8,hit,stand,hit,hit,0,1,0
"[""4"", ""Q""]",8,hit,stand,hit,hit,0,1,0
"[""6"", ""4""]",8,hit,hit,Double Down,double down,1,1,0
"[""6"", ""4""]",8,hit,hit,double down,double down,1,1,0
"[""6"", ""4""]",8,hit,hit,double down,double down,1,1,0
"[""6"", ""4""]",8,hit,hit,Double Down,double down,1,1,0
"[""6"", ""4""]",8,hit,hit,double down,double down,1,1,0
"[""6"", ""4""]",8,hit,hit,double down,double down,1,1,0
"[""6"", ""4""]",8,hit,hit,Double Down,double down,1,1,0
"[""6"", ""4""]",8,hit,hit,double down,double down,1,1,0
"[""6"", ""4""]",8,hit,hit,double down,double down,1,1,0
"[""6"", ""4""]",8,hit,hit,Double Down,double down,1,1,0
"[""6"", ""4""]",8,hit,hit,double down,double down,1,1,0
"[""6"", ""4""]",8,hit,hit,double down,double down,1,1,0
"[""6"", ""4""]",8,hit,hit,Double Down,double down,1,1,0
"[""6"", ""4""]",8,hit,hit,double down,double down,1,1,0
"[""6"", ""4""]",8,hit,hit,double down,double down,1,1,0
"[""6"", ""4""]",8,hit,hit,Double Down,double down,1,1,0
"[""6"", ""4""]",8,hit,hit,double down,double down,1,1,0
"[""6"", ""4""]",8,hit,hit,double down,double down,1,1,0
"[""6"", ""4""]",8,hit,hit,Double Down,double down,1,1,0
"[""6"", ""4""]",8,hit,hit,double down,double down,1,1,0
"[""6"", ""4""]",8,hit,hit,double down,double down,1,1,0
"[""5"", ""7""]",4,hit,double down,stand,stand,1,1,0
"[""5"", ""7""]",4,hit,double down,stand,stand,1,1,0
"[""5"", ""7""]",4,hit,double down,stand,stand,1,1,0
"[""5"", ""5""]",J,split,split,double down,hit,1,1,1
"[""5"", ""5""]",J,split,split,double down,hit,1,1,1
"[""5"", ""5""]",J,split,split,double down,hit,1,1,1
"[""5"", ""5""]",J,split,split,double down,hit,1,1,1
"[""5"", ""5""]",J,split,split,double down,hit,1,1,1
"[""8"", ""A""]",8,double down,double down,stand,stand,1,1,0
"[""8"", ""A""]",8,double down,double down,stand,stand,1,1,0
"[""8"", ""A""]",8,double down,double down,stand,stand,1,1,0
"[""8"", ""A""]",8,double down,double down,stand,stand,1,1,0
"[""8"", ""A""]",8,double down,double down,stand,stand,1,1,0
"[""8"", ""A""]",8,double down,double down,stand,stand,1,1,0
"[""8"", ""A""]",8,double down,double down,stand,stand,1,1,0
"[""8"", ""A""]",8,double down,double down,stand,stand,1,1,0
"[""8"", ""A""]",8,double down,double down,stand,stand,1,1,0
"[""6"", ""6""]",J,split,split,hit,hit,1,1,0
"[""6"", ""6""]",J,split,split,hit,hit,1,1,0
"[""6"", ""6""]",J,split,split,hit,hit,1,1,0
"[""6"", ""6""]",J,split,split,hit,hit,1,1,0
"[""7"", ""9""]",Q,stand,double down,surrender,hit,1,1,1
"[""7"", ""9""]",Q,stand,double down,surrender,hit,1,1,1
"[""7"", ""9""]",Q,stand,double down,surrender,hit,1,1,1
"[""7"", ""9""]",Q,stand,double down,surrender,hit,1,1,1
"[""K"", ""8""]",K,stand,stand,stand,stand,0,0,0
"[""K"", ""8""]",K,stand,stand,stand,stand,0,0,0
"[""K"", ""8""]",K,stand,stand,stand,stand,0,0,0
"[""2"", ""J""]",8,hit,double down,hit,hit,0,1,0
"[""2"", ""J""]",8,hit,double down,hit,hit,0,1,0
"[""2"", ""J""]",8,hit,double down,hit,hit,0,1,0
"[""2"", ""J""]",8,hit,double down,hit,hit,0,1,0
"[""2"", ""J""]",8,hit,double down,hit,hit,0,1,0
"[""2"", ""J""]",8,hit,double down,hit,hit,0,1,0
"[""2"", ""J""]",8,hit,double down,hit,hit,0,1,0
"[""2"", ""J""]",8,hit,double down,hit,hit,0,1,0
"[""2"", ""J""]",8,hit,double down,hit,hit,0,1,0
"[""2"", ""J""]",8,hit,double down,hit,hit,0,1,0
"[""2"", ""J""]",8,hit,double down,hit,hit,0,1,0
"[""2"", ""J""]",8,hit,double down,hit,hit,0,1,0
"[""10"", ""10""]",A,surrender,split,stand,stand,1,1,0
"[""10"", ""10""]",A,surrender,split,stand,stand,1,1,0
"[""10"", ""10""]",A,surrender,split,stand,stand,1,1,0
"[""10"", ""10""]",A,surrender,split,stand,stand,1,1,0
"[""A"", ""9""]",3,stand,double down,stand,stand,0,1,0
"[""A"", ""9""]",3,stand,double down,stand,stand,0,1,0
"[""A"", ""9""]",3,stand,double down,stand,stand,0,1,0
"[""A"", ""9""]",3,stand,double down,stand,stand,0,1,0
"[""5"", ""K""]",K,hit,stand,surrender,hit,0,1,1
"[""5"", ""K""]",K,hit,stand,surrender,hit,0,1,1
"[""5"", ""K""]",K,hit,stand,surrender,hit,0,1,1
"[""5"", ""K""]",K,hit,stand,surrender,hit,0,1,1
"[""5"", ""K""]",K,hit,stand,surrender,hit,0,1,1
"[""5"", ""K""]",K,hit,stand,surrender,hit,0,1,1
"[""8"", ""5""]",Q,hit,hit,hit,hit,0,0,0
"[""8"", ""5""]",Q,hit,hit,hit,hit,0,0,0
"[""8"", ""5""]",Q,hit,hit,hit,hit,0,0,0
"[""8"", ""5""]",Q,hit,hit,hit,hit,0,0,0
"[""8"", ""5""]",Q,hit,hit,hit,hit,0,0,0
"[""8"", ""5""]",Q,hit,hit,hit,hit,0,0,0
"[""8"", ""5""]",Q,hit,hit,hit,hit,0,0,0
"[""8"", ""5""]",Q,hit,hit,hit,hit,0,0,0
"[""8"", ""5""]",Q,hit,hit,hit,hit,0,0,0
"[""6"", ""6""]",J,split,split,hit,hit,1,1,0
"[""6"", ""6""]",J,split,split,hit,hit,1,1,0
"[""6"", ""6""]",J,split,split,hit,hit,1,1,0
"[""6"", ""6""]",J,split,split,hit,hit,1,1,0
"[""10"", ""6""]",10,hit,hit,surrender,hit,0,0,1
"[""10"", ""6""]",10,hit,hit,surrender,hit,0,0,1
"[""10"", ""Q""]",8,stand,stand,stand,stand,0,0,0
"[""10"", ""Q""]",8,stand,stand,stand,stand,0,0,0
"[""10"", ""Q""]",8,stand,stand,stand,stand,0,0,0
"[""10"", ""Q""]",8,stand,stand,stand,stand,0,0,0
"[""10"", ""5""]",7,hit,double down,hit,hit,0,1,0
"[""10"", ""5""]",7,hit,double down,hit,hit,0,1,0
"[""10"", ""5""]",7,hit,double down,hit,hit,0,1,0
"[""10"", ""5""]",7,hit,double down,hit,hit,0,1,0
"[""10"", ""5""]",7,hit,double down,hit,hit,0,1,0
"[""10"", ""5""]",7,hit,double down,hit,hit,0,1,0
"[""10"", ""5""]",7,hit,double down,hit,hit,0,1,0
"[""10"", ""5""]",7,hit,double down,hit,hit,0,1,0
"[""10"", ""5""]",7,hit,double down,hit,hit,0,1,0
"[""10"", ""5""]",7,hit,double down,hit,hit,0,1,0
"[""10"", ""5""]",7,hit,double down,hit,hit,0,1,0
"[""10"", ""5""]",7,hit,double down,hit,hit,0,1,0
"[""10"", ""5""]",7,hit,double down,hit,hit,0,1,0
"[""10"", ""5""]",7,hit,double down,hit,hit,0,1,0
"[""10"", ""5""]",7,hit,double down,hit,hit,0,1,0
"[""10"", ""10""]",Q,split,split,stand,stand,1,1,0
"[""10"", ""10""]",Q,split,stand,stand,stand,1,0,0
"[""10"", ""10""]",Q,split,stand,stand,stand,1,0,0
"[""10"", ""10""]",Q,split,stand,stand,stand,1,0,0
"[""10"", ""10""]",Q,split,stand,stand,stand,1,0,0
"[""8"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""8"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""8"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""8"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""8"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""8"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""7"", ""3""]",3,hit,double down,double down,double down,1,0,0
"[""7"", ""3""]",3,hit,double down,double down,double down,1,0,0
"[""7"", ""3""]",3,hit,double down,double down,double down,1,0,0
"[""7"", ""3""]",3,hit,double down,double down,double down,1,0,0
"[""7"", ""3""]",3,hit,double down,double down,double down,1,0,0
"[""7"", ""3""]",3,hit,double down,double down,double down,1,0,0
"[""7"", ""3""]",3,hit,double down,double down,double down,1,0,0
"[""7"", ""3""]",3,hit,double down,double down,double down,1,0,0
"[""7"", ""3""]",3,hit,double down,double down,double down,1,0,0
"[""7"", ""3""]",3,hit,double down,double down,double down,1,0,0
"[""7"", ""3""]",3,hit,double down,double down,double down,1,0,0
"[""7"", ""3""]",3,hit,double down,double down,double down,1,0,0
"[""7"", ""3""]",3,hit,double down,double down,double down,1,0,0
"[""7"", ""3""]",3,hit,double down,double down,double down,1,0,0
"[""7"", ""3""]",3,hit,double down,double down,double down,1,0,0
"[""5"", ""Q""]",9,hit,double down,hit,hit,0,1,0
"[""5"", ""Q""]",9,hit,double down,hit,hit,0,1,0
"[""5"", ""Q""]",9,hit,double down,surrender,hit,0,1,1
"[""5"", ""Q""]",9,hit,double down,surrender,hit,0,1,1
"[""5"", ""Q""]",9,hit,double down,hit,hit,0,1,0
"[""5"", ""Q""]",9,hit,double down,hit,hit,0,1,0
"[""5"", ""Q""]",9,hit,double down,surrender,hit,0,1,1
"[""5"", ""Q""]",9,hit,double down,surrender,hit,0,1,1
"[""5"", ""Q""]",9,hit,double down,hit,hit,0,1,0
"[""5"", ""Q""]",9,hit,double down,hit,hit,0,1,0
"[""5"", ""Q""]",9,hit,double down,surrender,hit,0,1,1
"[""5"", ""Q""]",9,hit,double down,surrender,hit,0,1,1
"[""5"", ""Q""]",9,hit,double down,hit,hit,0,1,0
"[""5"", ""Q""]",9,hit,double down,hit,hit,0,1,0
"[""5"", ""Q""]",9,hit,double down,surrender,hit,0,1,1
"[""5"", ""Q""]",9,hit,double down,surrender,hit,0,1,1
"[""2"", ""6""]",3,hit,double down,hit,hit,0,1,0
"[""2"", ""6""]",3,hit,double down,hit,hit,0,1,0
"[""2"", ""6""]",3,hit,double down,hit,hit,0,1,0
"[""9"", ""2""]",3,hit,double down,double down,double down,1,0,0
"[""9"", ""2""]",3,hit,double down,double down,double down,1,0,0
"[""9"", ""2""]",3,hit,double down,double down,double down,1,0,0
"[""9"", ""2""]",3,hit,double down,double down,double down,1,0,0
"[""3"", ""5""]",2,hit,double down,hit,hit,0,1,0
"[""3"", ""5""]",2,hit,double down,hit,hit,0,1,0
"[""3"", ""5""]",2,hit,double down,hit,hit,0,1,0
"[""3"", ""5""]",2,hit,double down,hit,hit,0,1,0
"[""3"", ""5""]",2,hit,double down,hit,hit,0,1,0
"[""3"", ""5""]",2,hit,double down,hit,hit,0,1,0
"[""4"", ""K""]",3,hit,double down,stand,stand,1,1,0
"[""4"", ""K""]",3,hit,double down,stand,stand,1,1,0
"[""4"", ""K""]",3,hit,double down,stand,stand,1,1,0
"[""4"", ""K""]",3,hit,double down,stand,stand,1,1,0
"[""8"", ""K""]",6,hit,double down,stand,stand,1,1,0
"[""8"", ""K""]",6,hit,double down,stand,stand,1,1,0
"[""8"", ""K""]",6,hit,double down,stand,stand,1,1,0
"[""8"", ""K""]",6,hit,double down,stand,stand,1,1,0
"[""8"", ""K""]",6,hit,double down,stand,stand,1,1,0
"[""8"", ""K""]",6,hit,double down,stand,stand,1,1,0
"[""10"", ""J""]",8,stand,stand,stand,stand,0,0,0
"[""10"", ""J""]",8,stand,stand,stand,stand,0,0,0
"[""10"", ""J""]",8,stand,stand,stand,stand,0,0,0
"[""10"", ""J""]",8,stand,stand,stand,stand,0,0,0
"[""9"", ""Q""]",3,stand,double down,stand,stand,0,1,0
"[""9"", ""Q""]",3,stand,double down,stand,stand,0,1,0
"[""J"", ""A""]",K,stand,stand,stand,stand,0,0,0
"[""J"", ""A""]",K,stand,stand,stand,stand,0,0,0
"[""J"", ""A""]",K,stand,stand,stand,stand,0,0,0
"[""J"", ""A""]",K,stand,stand,stand,stand,0,0,0
"[""4"", ""3""]",Q,hit,hit,hit,hit,0,0,0
"[""4"", ""3""]",Q,hit,hit,hit,hit,0,0,0
"[""4"", ""3""]",Q,hit,hit,hit,hit,0,0,0
"[""4"", ""3""]",Q,hit,hit,hit,hit,0,0,0
"[""4"", ""3""]",Q,hit,hit,hit,hit,0,0,0
"[""4"", ""3""]",Q,hit,hit,hit,hit,0,0,0
"[""7"", ""8""]",J,hit,hit,surrender,hit,0,0,1
"[""7"", ""8""]",J,hit,hit,surrender,hit,0,0,1
"[""7"", ""8""]",J,hit,hit,surrender,hit,0,0,1
"[""7"", ""8""]",J,hit,hit,surrender,hit,0,0,1
"[""7"", ""8""]",J,hit,hit,surrender,hit,0,0,1
"[""7"", ""8""]",J,hit,hit,surrender,hit,0,0,1
"[""7"", ""8""]",J,hit,hit,surrender,hit,0,0,1
"[""7"", ""8""]",J,hit,hit,surrender,hit,0,0,1
"[""8"", ""7""]",9,hit,hit,Surrender,hit,0,0,1
"[""8"", ""7""]",9,hit,hit,Surrender,hit,0,0,1
"[""8"", ""10""]",6,stand,double down,stand,stand,0,1,0
"[""8"", ""10""]",6,stand,double down,stand,stand,0,1,0
"[""8"", ""10""]",6,stand,double down,stand,stand,0,1,0
"[""8"", ""K""]",J,hit,stand,stand,stand,1,0,0
"[""8"", ""K""]",J,hit,stand,stand,stand,1,0,0
"[""8"", ""K""]",J,hit,stand,stand,stand,1,0,0
"[""8"", ""K""]",J,hit,stand,stand,stand,1,0,0
"[""8"", ""K""]",J,hit,stand,stand,stand,1,0,0
"[""8"", ""K""]",J,hit,stand,stand,stand,1,0,0
"[""8"", ""K""]",J,hit,stand,stand,stand,1,0,0
"[""8"", ""K""]",J,hit,stand,stand,stand,1,0,0
"[""8"", ""K""]",J,hit,stand,stand,stand,1,0,0
"[""8"", ""K""]",J,hit,stand,stand,stand,1,0,0
"[""7"", ""K""]",4,hit,Stand,stand,stand,1,0,0
"[""7"", ""K""]",4,hit,double down,stand,stand,1,1,0
"[""7"", ""K""]",4,hit,stand,stand,stand,1,0,0
"[""7"", ""K""]",4,hit,stand,stand,stand,1,0,0
"[""3"", ""A""]",3,double,double down,double down,stand,1,1,1
"[""3"", ""A""]",3,double,double down,double down,stand,1,1,1
"[""3"", ""A""]",3,double,double down,double down,stand,1,1,1
"[""3"", ""A""]",3,double,double down,double down,stand,1,1,1
"[""3"", ""A""]",3,double,double down,double down,stand,1,1,1
"[""4"", ""9""]",J,hit,hit,hit,hit,0,0,0
"[""4"", ""9""]",J,hit,hit,hit,hit,0,0,0
"[""4"", ""9""]",J,hit,hit,hit,hit,0,0,0
"[""4"", ""9""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""2""]",K,split,split,hit,hit,1,1,0
"[""2"", ""2""]",K,split,split,hit,hit,1,1,0
"[""10"", ""8""]",6,stand,stand,stand,stand,0,0,0
"[""6"", ""A""]",5,double,double down,double down,stand,1,1,1
"[""6"", ""A""]",5,double,double down,double down,stand,1,1,1
"[""6"", ""A""]",5,double,double down,double down,stand,1,1,1
"[""6"", ""A""]",5,double,double down,double down,stand,1,1,1
"[""6"", ""A""]",5,double,double down,double down,stand,1,1,1
"[""8"", ""5""]",2,hit,hit,Stand,stand,1,1,0
"[""8"", ""5""]",2,hit,hit,stand,stand,1,1,0
"[""8"", ""5""]",2,hit,hit,Stand,stand,1,1,0
"[""8"", ""5""]",2,hit,hit,stand,stand,1,1,0
"[""8"", ""5""]",2,hit,hit,Stand,stand,1,1,0
"[""8"", ""5""]",2,hit,hit,stand,stand,1,1,0
"[""8"", ""5""]",2,hit,hit,Stand,stand,1,1,0
"[""8"", ""5""]",2,hit,hit,stand,stand,1,1,0
"[""6"", ""A""]",2,hit,double down,double down,stand,1,1,1
"[""6"", ""A""]",2,hit,double down,double down,stand,1,1,1
"[""6"", ""A""]",2,hit,double down,double down,stand,1,1,1
"[""6"", ""A""]",2,hit,double down,double down,stand,1,1,1
"[""4"", ""7""]",4,hit,double down,double down,double down,1,0,0
"[""4"", ""7""]",4,hit,double down,double down,double down,1,0,0
"[""4"", ""7""]",4,hit,double down,double down,double down,1,0,0
"[""4"", ""7""]",4,hit,double down,double down,double down,1,0,0
"[""4"", ""7""]",4,hit,double down,double down,double down,1,0,0
"[""4"", ""7""]",4,hit,double down,double down,double down,1,0,0
"[""4"", ""9""]",6,hit,double down,stand,stand,1,1,0
"[""4"", ""9""]",6,hit,double down,stand,stand,1,1,0
"[""4"", ""9""]",6,hit,double down,stand,stand,1,1,0
"[""4"", ""9""]",6,hit,double down,stand,stand,1,1,0
"[""4"", ""9""]",6,hit,double down,stand,stand,1,1,0
"[""4"", ""9""]",6,hit,double down,stand,stand,1,1,0
"[""4"", ""9""]",6,hit,double down,stand,stand,1,1,0
"[""4"", ""9""]",6,hit,double down,stand,stand,1,1,0
"[""4"", ""9""]",6,hit,double down,stand,stand,1,1,0
"[""4"", ""9""]",6,hit,double down,stand,stand,1,1,0
"[""4"", ""9""]",6,hit,double down,stand,stand,1,1,0
"[""4"", ""9""]",6,hit,double down,stand,stand,1,1,0
"[""4"", ""9""]",6,hit,double down,stand,stand,1,1,0
"[""4"", ""9""]",6,hit,double down,stand,stand,1,1,0
"[""4"", ""9""]",6,hit,double down,stand,stand,1,1,0
"[""4"", ""9""]",6,hit,double down,stand,stand,1,1,0
"[""4"", ""9""]",6,hit,double down,stand,stand,1,1,0
"[""4"", ""9""]",6,hit,double down,stand,stand,1,1,0
"[""3"", ""Q""]",K,hit,hit,surrender,hit,0,0,1
"[""3"", ""Q""]",K,hit,hit,surrender,hit,0,0,1
"[""3"", ""Q""]",K,hit,hit,surrender,hit,0,0,1
"[""3"", ""Q""]",K,hit,hit,surrender,hit,0,0,1
"[""3"", ""Q""]",K,hit,hit,surrender,hit,0,0,1
"[""3"", ""Q""]",K,hit,hit,surrender,hit,0,0,1
"[""A"", ""8""]",J,stand,double down,stand,stand,0,1,0
"[""A"", ""8""]",J,stand,stand,stand,stand,0,0,0
"[""A"", ""8""]",J,stand,stand,stand,stand,0,0,0
"[""3"", ""9""]",2,hit,double down,hit,hit,0,1,0
"[""3"", ""9""]",2,hit,double down,hit,hit,0,1,0
"[""3"", ""9""]",2,hit,double down,hit,hit,0,1,0
"[""3"", ""9""]",2,hit,double down,hit,hit,0,1,0
"[""3"", ""9""]",2,hit,double down,hit,hit,0,1,0
"[""3"", ""9""]",2,hit,double down,hit,hit,0,1,0
"[""3"", ""9""]",2,hit,double down,hit,hit,0,1,0
"[""3"", ""9""]",2,hit,double down,hit,hit,0,1,0
"[""3"", ""9""]",2,hit,double down,hit,hit,0,1,0
"[""3"", ""9""]",2,hit,double down,hit,hit,0,1,0
"[""7"", ""A""]",8,hit,double down,stand,stand,1,1,0
"[""7"", ""A""]",8,hit,double down,stand,stand,1,1,0
"[""7"", ""A""]",8,hit,double down,stand,stand,1,1,0
"[""7"", ""A""]",8,hit,double down,stand,stand,1,1,0
"[""7"", ""A""]",8,hit,double down,stand,stand,1,1,0
"[""7"", ""A""]",8,hit,double down,stand,stand,1,1,0
"[""7"", ""A""]",8,hit,double down,stand,stand,1,1,0
"[""7"", ""A""]",8,hit,double down,stand,stand,1,1,0
"[""7"", ""A""]",8,hit,double down,stand,stand,1,1,0
"[""7"", ""A""]",8,hit,double down,stand,stand,1,1,0
"[""7"", ""A""]",8,hit,double down,stand,stand,1,1,0
"[""7"", ""A""]",8,hit,double down,stand,stand,1,1,0
"[""7"", ""A""]",8,hit,double down,stand,stand,1,1,0
"[""7"", ""A""]",8,hit,double down,stand,stand,1,1,0
"[""7"", ""A""]",8,hit,double down,stand,stand,1,1,0
"[""7"", ""A""]",8,hit,double down,stand,stand,1,1,0
"[""7"", ""A""]",8,hit,double down,stand,stand,1,1,0
"[""7"", ""A""]",8,hit,double down,stand,stand,1,1,0
"[""7"", ""A""]",8,hit,double down,stand,stand,1,1,0
"[""7"", ""A""]",8,hit,double down,stand,stand,1,1,0
"[""8"", ""2""]",8,hit,hit,double down,double down,1,1,0
"[""8"", ""2""]",8,hit,hit,double down,double down,1,1,0
"[""8"", ""2""]",8,hit,hit,double down,double down,1,1,0
"[""8"", ""2""]",8,hit,hit,double down,double down,1,1,0
"[""8"", ""2""]",8,hit,hit,double down,double down,1,1,0
"[""8"", ""2""]",8,hit,hit,double down,double down,1,1,0
"[""8"", ""2""]",8,hit,hit,double down,double down,1,1,0
"[""8"", ""2""]",8,hit,hit,double down,double down,1,1,0
"[""8"", ""2""]",8,hit,hit,double down,double down,1,1,0
"[""8"", ""2""]",8,hit,hit,double down,double down,1,1,0
